Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME,DOTTI Tommaso POSITION,DOTTI Tommaso LAP TIME,DOTTI Tommaso ELAPSED TIME,Shaolin Sandor LIU POSITION,Shaolin Sandor LIU LAP TIME,Shaolin Sandor LIU ELAPSED TIME,Ievgen GUTENOV POSITION,Ievgen GUTENOV LAP TIME,Ievgen GUTENOV ELAPSED TIME
1,6.83,6.83,2,7.08,7.08,3,7.26,7.26,4,7.31,7.31
1,8.95,15.78,2,9.06,16.14,3,9.35,16.61,4,9.33,16.64
1,8.77,24.55,2,8.59,24.73,3,8.67,25.28,4,8.79,25.43
1,8.74,33.29,2,8.69,33.42,3,8.68,33.96,4,8.84,34.27
1,9.04,42.322,2,8.99,42.404,3,8.95,42.904,4,9.17,43.439
