ZHAO Nannan POSITION,ZHAO Nannan LAP TIME,ZHAO Nannan ELAPSED TIME,Tina GRASSOW POSITION,Tina GRASSOW LAP TIME,Tina GRASSOW ELAPSED TIME,Ekaterina BELOVA POSITION,Ekaterina BELOVA LAP TIME,Ekaterina BELOVA ELAPSED TIME,JUNG Ba-Ra POSITION,JUNG Ba-Ra LAP TIME,JUNG Ba-Ra ELAPSED TIME,KIM Jong Mi POSITION,KIM Jong Mi LAP TIME,KIM Jong Mi ELAPSED TIME
1,7.29,7.29,3,8.02,8.02,5,12.31,12.31,2,7.86,7.86,4,9.09,9.09
1,9.43,16.73,4,10.08,18.10,5,12.63,24.95,3,9.73,17.60,2,8.37,17.46
1,9.12,25.85,4,9.03,27.14,5,11.74,36.69,2,8.99,26.59,3,9.28,26.74
1,9.19,35.05,4,9.27,36.41,5,11.09,47.78,2,9.20,35.80,3,9.50,36.24
1,9.39,44.439,4,9.93,46.340,5,11.34,59.117,2,9.53,45.329,3,9.71,45.943
