BLACKBURN Mackenzie POSITION,BLACKBURN Mackenzie LAP TIME,BLACKBURN Mackenzie ELAPSED TIME,Viacheslav KURGINIAN POSITION,Viacheslav KURGINIAN LAP TIME,Viacheslav KURGINIAN ELAPSED TIME,Alexis YANG POSITION,Alexis YANG LAP TIME,Alexis YANG ELAPSED TIME,Jamie SUTTON POSITION,Jamie SUTTON LAP TIME,Jamie SUTTON ELAPSED TIME
1,6.97,6.97,3,7.31,7.31,2,7.12,7.12,4,7.73,7.73
1,9.17,16.14,3,9.30,16.61,2,9.12,16.24,4,9.74,17.47
1,8.66,24.80,3,8.79,25.40,2,8.69,24.93,4,9.08,26.55
1,8.84,33.64,3,8.76,34.16,2,8.83,33.76,4,9.28,35.83
1,9.13,42.761,3,8.87,43.029,2,9.12,42.879,4,9.47,45.297
