SUI Bao Ku POSITION,SUI Bao Ku LAP TIME,SUI Bao Ku ELAPSED TIME,Oleksiy KOSHELENKO POSITION,Oleksiy KOSHELENKO LAP TIME,Oleksiy KOSHELENKO ELAPSED TIME,Blake SKJELLERUP POSITION,Blake SKJELLERUP LAP TIME,Blake SKJELLERUP ELAPSED TIME,Pieter GYSEL POSITION,Pieter GYSEL LAP TIME,Pieter GYSEL ELAPSED TIME
1,6.978,6.978,2,7.332,7.332,3,7.430,7.430,4,7.433,7.433
1,9.204,16.182,2,9.033,16.365,4,9.421,16.850,3,9.415,16.848
1,8.859,25.041,2,9.001,25.366,4,8.991,25.841,3,8.905,25.753
1,8.914,33.954,2,9.035,34.402,4,8.894,34.735,3,8.950,34.702
1,9.041,42.995,4,9.993,44.394,2,9.273,44.008,3,9.390,44.092
