JIN Sun-Yu POSITION,JIN Sun-Yu LAP TIME,JIN Sun-Yu ELAPSED TIME,ZHOU Yang POSITION,ZHOU Yang LAP TIME,ZHOU Yang ELAPSED TIME,Allison BAVER POSITION,Allison BAVER LAP TIME,Allison BAVER ELAPSED TIME,Kalyna ROBERGE POSITION,Kalyna ROBERGE LAP TIME,Kalyna ROBERGE ELAPSED TIME
0,13.859,13.859,0,13.195,13.195,0,13.465,13.465,0,13.427,13.427
0,10.097,23.956,0,10.248,23.443,0,10.053,23.518,0,10.189,23.616
0,9.638,33.594,0,9.842,33.284,0,9.832,33.349,0,9.957,33.574
0,9.854,43.448,0,9.826,43.110,0,9.873,43.222,0,9.840,43.414
0,9.819,53.267,0,9.609,52.719,0,9.626,52.848,0,9.470,52.884
0,9.633,1:02.900,0,9.697,1:02.416,0,9.685,1:02.532,0,9.884,1:02.768
0,9.679,1:12.579,0,9.825,1:12.240,0,9.944,1:12.476,0,9.960,1:12.728
0,9.289,1:21.868,0,9.827,1:22.067,0,9.778,1:22.254,0,9.770,1:22.498
0,9.633,1:31.501,0,9.629,1:31.696,0,9.856,1:32.110,0,10.063,1:32.561
