Jamie MACDONALD POSITION,Jamie MACDONALD LAP TIME,Jamie MACDONALD ELAPSED TIME,FAN Kexin POSITION,FAN Kexin LAP TIME,FAN Kexin ELAPSED TIME,van RUIJVEN Lara POSITION,van RUIJVEN Lara LAP TIME,van RUIJVEN Lara ELAPSED TIME,PROSVIRNOVA Sofia POSITION,PROSVIRNOVA Sofia LAP TIME,PROSVIRNOVA Sofia ELAPSED TIME
3,7.61,7.61,1,7.34,7.34,2,7.43,7.43,4,8.16,8.16
3,9.64,17.25,1,9.29,16.63,2,9.33,16.76,4,12.42,20.58
3,8.86,26.11,1,8.73,25.36,2,8.82,25.58,4,9.62,30.20
3,8.90,35.01,1,8.93,34.29,2,8.92,34.50,4,10.21,40.41
3,9.06,44.071,1,9.11,43.40,2,9.13,43.63,4,11.90,52.316
