ZHAO Nannan POSITION,ZHAO Nannan LAP TIME,ZHAO Nannan ELAPSED TIME,Inna SIMONOVA POSITION,Inna SIMONOVA LAP TIME,Inna SIMONOVA ELAPSED TIME,Jessica KOOREMAN POSITION,Jessica KOOREMAN LAP TIME,Jessica KOOREMAN ELAPSED TIME
1,7.21,7.21,3,7.70,7.70,2,7.34,7.34
1,9.57,16.78,3,9.79,17.49,2,9.54,16.88
1,9.25,26.03,3,9.48,26.97,2,9.24,26.12
1,9.39,35.42,3,9.76,36.73,2,9.44,35.56
1,9.61,45.025,3,10.14,46.865,2,9.65,45.204
