Jeff SIMON POSITION,Jeff SIMON LAP TIME,Jeff SIMON ELAPSED TIME,Viacheslav KURGINIAN POSITION,Viacheslav KURGINIAN LAP TIME,Viacheslav KURGINIAN ELAPSED TIME,Junji ITO POSITION,Junji ITO LAP TIME,Junji ITO ELAPSED TIME,Roberto SERRA POSITION,Roberto SERRA LAP TIME,Roberto SERRA ELAPSED TIME
1,6.910,6.910,3,7.350,7.350,2,6.920,6.920,0,,
1,9.260,16.180,3,9.600,16.950,2,9.340,16.260,4,0.000,24.800
1,8.900,25.080,3,8.990,25.940,2,8.870,25.140,4,11.820,36.620
1,9.010,34.090,3,9.140,35.090,2,9.720,34.860,4,10.020,46.650
1,9.390,43.490,3,9.420,44.510,2,8.680,43.550,4,10.350,57.000
