CHRISTIE Elise POSITION,CHRISTIE Elise LAP TIME,CHRISTIE Elise ELAPSED TIME,FAN Kexin POSITION,FAN Kexin LAP TIME,FAN Kexin ELAPSED TIME
1,7.16,7.16,2,7.31,7.31
1,9.59,16.75,2,9.65,16.96
1,9.15,25.90,2,9.36,26.32
1,9.37,35.27,2,9.36,35.68
1,9.68,44.944,2,9.92,45.596
