MATOC Anamarija POSITION,MATOC Anamarija LAP TIME,MATOC Anamarija ELAPSED TIME,YANG Shin-Young POSITION,YANG Shin-Young LAP TIME,YANG Shin-Young ELAPSED TIME,Maryna TSELGORODTSEVA POSITION,Maryna TSELGORODTSEVA LAP TIME,Maryna TSELGORODTSEVA ELAPSED TIME,Yasuko SAKASHITA POSITION,Yasuko SAKASHITA LAP TIME,Yasuko SAKASHITA ELAPSED TIME,WALTER Bianca POSITION,WALTER Bianca LAP TIME,WALTER Bianca ELAPSED TIME
0,15.463,15.463,0,15.897,15.897,0,15.501,15.501,0,15.644,15.644,0,15.796,15.796
0,11.840,27.304,0,11.390,27.286,0,11.553,27.053,0,10.776,26.419,0,10.444,26.240
0,11.301,38.605,0,9.874,37.160,0,10.500,37.553,0,10.680,37.099,0,10.619,36.860
0,11.190,49.795,0,10.633,47.793,0,10.681,48.234,0,10.612,47.711,0,10.591,47.450
0,11.651,1:01.445,0,10.466,58.259,0,10.858,59.092,0,10.439,58.150,0,10.512,57.963
0,12.271,1:13.717,0,10.517,1:08.776,0,11.216,1:10.307,0,10.476,1:08.626,0,10.421,1:08.384
0,12.358,1:26.074,0,9.998,1:18.774,0,11.336,1:21.643,0,10.053,1:18.679,0,10.333,1:18.717
0,12.600,1:38.674,0,9.729,1:28.503,0,12.104,1:33.747,0,10.382,1:29.061,0,10.383,1:29.100
0,,,0,,,0,,,0,,,0,,
