Kyle UYEHARA POSITION,Kyle UYEHARA LAP TIME,Kyle UYEHARA ELAPSED TIME,Selim TANRIKULU POSITION,Selim TANRIKULU LAP TIME,Selim TANRIKULU ELAPSED TIME,Dmitry MIGUNOV POSITION,Dmitry MIGUNOV LAP TIME,Dmitry MIGUNOV ELAPSED TIME
1,7.18,7.18,2,7.43,7.43,3,7.78,7.78
1,9.35,16.53,2,9.21,16.64,3,9.38,17.16
1,8.95,25.48,2,8.99,25.63,3,8.96,26.12
1,8.96,34.44,2,8.99,34.62,3,8.94,35.06
1,9.14,43.579,2,9.08,43.700,3,9.62,44.671
