Tamas TUTRAI POSITION,Tamas TUTRAI LAP TIME,Tamas TUTRAI ELAPSED TIME,Nicola RODIGARI POSITION,Nicola RODIGARI LAP TIME,Nicola RODIGARI ELAPSED TIME,KURBATOV Evgeniy POSITION,KURBATOV Evgeniy LAP TIME,KURBATOV Evgeniy ELAPSED TIME,JOHNSON Alex POSITION,JOHNSON Alex LAP TIME,JOHNSON Alex ELAPSED TIME
0,13.031,13.031,0,13.369,13.369,0,13.240,13.240,0,13.012,13.012
0,10.772,23.803,0,10.646,24.015,0,10.727,23.967,0,10.748,23.760
0,10.987,34.789,0,10.820,34.835,0,10.892,34.860,0,10.821,34.581
0,10.478,45.267,0,10.646,45.481,0,10.477,45.337,0,10.674,45.255
0,9.700,54.967,0,9.608,55.089,0,9.925,55.262,0,9.635,54.890
0,9.661,1:04.628,0,9.433,1:04.522,0,9.539,1:04.801,0,9.449,1:04.339
0,9.459,1:14.087,0,9.549,1:14.071,0,9.640,1:14.441,0,9.785,1:14.124
0,9.757,1:23.844,0,9.277,1:23.348,0,9.975,1:24.416,0,9.868,1:23.992
0,,,0,,,0,,,0,,
