WU Dajing POSITION,WU Dajing LAP TIME,WU Dajing ELAPSED TIME,Serhiy LIFYRENKO POSITION,Serhiy LIFYRENKO LAP TIME,Serhiy LIFYRENKO ELAPSED TIME,LEE Ho-Suk POSITION,LEE Ho-Suk LAP TIME,LEE Ho-Suk ELAPSED TIME,Alexandre ST JEAN POSITION,Alexandre ST JEAN LAP TIME,Alexandre ST JEAN ELAPSED TIME,June Liang LIM POSITION,June Liang LIM LAP TIME,June Liang LIM ELAPSED TIME
1,6.80,6.80,4,7.26,7.26,3,7.26,7.26,2,6.93,6.93,5,8.04,8.04
1,8.98,15.78,4,9.11,16.37,3,8.89,16.15,2,8.94,15.87,5,11.34,19.38
1,8.56,24.34,4,8.65,25.02,3,8.39,24.54,2,8.54,24.41,5,10.94,30.32
1,8.72,33.06,4,8.81,33.83,3,8.68,33.22,2,8.73,33.14,5,12.50,42.82
1,8.84,41.894,4,9.15,42.974,3,8.93,42.149,2,8.92,42.059,5,11.69,54.503
