Elena KAPLAN POSITION,Elena KAPLAN LAP TIME,Elena KAPLAN ELAPSED TIME,Ekaterina BELOVA POSITION,Ekaterina BELOVA LAP TIME,Ekaterina BELOVA ELAPSED TIME,Amanda OVERLAND POSITION,Amanda OVERLAND LAP TIME,Amanda OVERLAND ELAPSED TIME,Katia ZINI POSITION,Katia ZINI LAP TIME,Katia ZINI ELAPSED TIME
0,14.710,14.710,0,14.518,14.518,0,14.758,14.758,0,15.079,15.079
0,11.203,25.913,0,11.123,25.641,0,11.105,25.863,0,10.858,25.937
0,10.327,36.240,0,10.392,36.033,0,10.438,36.301,0,10.573,36.510
0,10.360,46.599,0,10.292,46.325,0,10.329,46.630,0,10.293,46.803
0,10.079,56.678,0,10.172,56.497,0,10.113,56.743,0,10.321,57.124
0,10.076,1:06.754,0,9.880,1:06.376,0,9.844,1:06.587,0,9.725,1:06.850
0,10.573,1:17.327,0,9.991,1:16.367,0,9.853,1:16.440,0,9.806,1:16.656
0,10.468,1:27.795,0,10.295,1:26.662,0,9.897,1:26.337,0,10.114,1:26.770
0,10.783,1:38.578,0,10.454,1:37.116,0,10.231,1:36.568,0,10.119,1:36.889
