START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
2,10.92,10.92,3,11.10,11.10,4,11.22,11.22,1,10.81,10.81,5,11.38,11.38,2017-2018,Audi ISU World Cup 2017/18 - Budapest (HUN),1500m,m,Heats,4
2,15.62,26.54,3,15.60,26.70,4,15.67,26.89,1,15.60,26.41,5,15.68,27.06,2017-2018,Audi ISU World Cup 2017/18 - Budapest (HUN),1500m,m,Heats,4
2,13.58,40.12,4,13.57,40.27,3,13.24,40.13,1,13.56,39.97,5,13.36,40.42,2017-2018,Audi ISU World Cup 2017/18 - Budapest (HUN),1500m,m,Heats,4
3,12.00,52.12,4,11.99,52.26,1,11.77,51.90,2,12.02,51.99,5,11.94,52.36,2017-2018,Audi ISU World Cup 2017/18 - Budapest (HUN),1500m,m,Heats,4
4,11.50,1:03.62,2,11.33,1:03.59,1,11.56,1:03.46,3,11.61,1:03.60,5,11.55,1:03.91,2017-2018,Audi ISU World Cup 2017/18 - Budapest (HUN),1500m,m,Heats,4
1,9.82,1:13.44,4,10.20,1:13.79,3,10.19,1:13.65,2,9.92,1:13.52,5,10.02,1:13.93,2017-2018,Audi ISU World Cup 2017/18 - Budapest (HUN),1500m,m,Heats,4
1,10.08,1:23.52,4,10.01,1:23.80,3,10.05,1:23.70,2,10.08,1:23.60,5,9.99,1:23.92,2017-2018,Audi ISU World Cup 2017/18 - Budapest (HUN),1500m,m,Heats,4
1,10.29,1:33.81,4,10.36,1:34.16,3,10.29,1:33.99,1,10.21,1:33.81,5,10.36,1:34.28,2017-2018,Audi ISU World Cup 2017/18 - Budapest (HUN),1500m,m,Heats,4
2,9.69,1:43.50,4,9.54,1:43.70,3,9.63,1:43.62,1,9.62,1:43.43,5,9.65,1:43.93,2017-2018,Audi ISU World Cup 2017/18 - Budapest (HUN),1500m,m,Heats,4
2,9.33,1:52.83,3,9.15,1:52.85,4,9.32,1:52.94,1,9.32,1:52.75,5,9.23,1:53.16,2017-2018,Audi ISU World Cup 2017/18 - Budapest (HUN),1500m,m,Heats,4
3,9.08,2:01.91,2,8.88,2:01.73,4,9.12,2:02.06,1,8.90,2:01.65,5,9.05,2:02.21,2017-2018,Audi ISU World Cup 2017/18 - Budapest (HUN),1500m,m,Heats,4
3,8.99,2:10.90,2,9.08,2:10.81,4,8.99,2:11.05,1,9.06,2:10.71,5,8.88,2:11.09,2017-2018,Audi ISU World Cup 2017/18 - Budapest (HUN),1500m,m,Heats,4
2,9.00,2:19.90,3,9.19,2:20.00,5,9.27,2:20.32,1,9.06,2:19.77,4,8.97,2:20.06,2017-2018,Audi ISU World Cup 2017/18 - Budapest (HUN),1500m,m,Heats,4
2,9.22,2:29.110,4,18.45,2:38.387,3,9.31,2:29.608,1,9.17,2:28.929,5,23.89,2:43.894,2017-2018,Audi ISU World Cup 2017/18 - Budapest (HUN),1500m,m,Heats,4
