HAN Seung Soo POSITION,HAN Seung Soo LAP TIME,HAN Seung Soo ELAPSED TIME,Torsten KROEGER POSITION,Torsten KROEGER LAP TIME,Torsten KROEGER ELAPSED TIME,Jose CAVALLI POSITION,Jose CAVALLI LAP TIME,Jose CAVALLI ELAPSED TIME,BREEUWSMA Daan POSITION,BREEUWSMA Daan LAP TIME,BREEUWSMA Daan ELAPSED TIME
1,6.94,6.94,3,7.35,7.35,4,7.92,7.92,2,7.09,7.09
1,8.97,15.91,3,9.18,16.53,4,9.91,17.83,2,9.11,16.20
1,8.50,24.41,3,8.65,25.18,4,9.64,27.47,2,8.79,24.99
1,8.69,33.10,3,8.78,33.96,4,9.65,37.12,2,8.89,33.88
1,8.98,42.074,3,8.97,42.924,4,10.26,47.376,2,8.96,42.838
