Julia RIEDEL POSITION,Julia RIEDEL LAP TIME,Julia RIEDEL ELAPSED TIME,Olga MASKAIKINA POSITION,Olga MASKAIKINA LAP TIME,Olga MASKAIKINA ELAPSED TIME,Sophia MILAN POSITION,Sophia MILAN LAP TIME,Sophia MILAN ELAPSED TIME,Emily ROSEMOND POSITION,Emily ROSEMOND LAP TIME,Emily ROSEMOND ELAPSED TIME
0,15.615,15.615,0,15.667,15.667,0,15.530,15.530,0,15.414,15.414
0,11.475,27.090,0,11.347,27.014,0,11.292,26.822,0,11.317,26.731
0,9.929,37.019,0,10.446,37.460,0,10.505,37.327,0,10.375,37.107
0,10.170,47.189,0,10.102,47.562,0,9.989,47.316,0,10.222,47.329
0,10.308,57.497,0,10.252,57.814,0,10.165,57.481,0,10.170,57.499
0,10.185,1:07.683,0,10.036,1:07.850,0,10.193,1:07.675,0,10.120,1:07.619
0,10.181,1:17.863,0,10.501,1:18.351,0,10.501,1:18.175,0,10.339,1:17.958
0,10.365,1:28.228,0,10.654,1:29.004,0,10.857,1:29.032,0,10.498,1:28.456
0,10.756,1:38.984,0,10.868,1:39.873,0,10.814,1:39.846,0,10.885,1:39.342
