Peter DARAZS POSITION,Peter DARAZS LAP TIME,Peter DARAZS ELAPSED TIME,LEE Ho-Suk POSITION,LEE Ho-Suk LAP TIME,LEE Ho-Suk ELAPSED TIME,Nicola RODIGARI POSITION,Nicola RODIGARI LAP TIME,Nicola RODIGARI ELAPSED TIME,LI Jiajun POSITION,LI Jiajun LAP TIME,LI Jiajun ELAPSED TIME
3,7.157,7.157,4,7.302,7.302,2,7.128,7.128,1,6.978,6.978
4,9.363,16.519,3,9.094,16.395,2,9.140,16.268,1,9.146,16.124
3,23.362,39.881,4,33.399,49.794,2,8.679,24.946,1,8.701,24.824
3,11.677,51.558,4,17.981,1:07.775,2,9.017,33.963,1,8.946,33.769
3,9.74,1:01.289,4,15.13,1:22.896,2,9.74,43.701,1,9.34,43.105
