LIN Yue POSITION,LIN Yue LAP TIME,LIN Yue ELAPSED TIME,NOH Do Hee POSITION,NOH Do Hee LAP TIME,NOH Do Hee ELAPSED TIME,KONYA Zsofia POSITION,KONYA Zsofia LAP TIME,KONYA Zsofia ELAPSED TIME,MALISZEWSKA Natalia POSITION,MALISZEWSKA Natalia LAP TIME,MALISZEWSKA Natalia ELAPSED TIME
1,7.44,7.44,2,7.75,7.75,4,21.33,21.33,3,8.05,8.05
1,9.57,17.01,2,9.66,17.41,4,14.83,36.16,3,9.86,17.91
1,9.28,26.29,2,9.18,26.59,4,10.93,47.09,3,9.29,27.20
1,9.47,35.76,2,9.37,35.96,4,10.91,58.00,3,9.43,36.63
1,9.64,45.394,2,9.52,45.478,4,11.83,1:09.829,3,9.78,46.401
