Petra JASZAPATI POSITION,Petra JASZAPATI LAP TIME,Petra JASZAPATI ELAPSED TIME,Yui SAKAI POSITION,Yui SAKAI LAP TIME,Yui SAKAI ELAPSED TIME,Michaela KUNCIROVA POSITION,Michaela KUNCIROVA LAP TIME,Michaela KUNCIROVA ELAPSED TIME,SANTOS Kristen POSITION,SANTOS Kristen LAP TIME,SANTOS Kristen ELAPSED TIME
1,7.52,7.52,2,7.69,7.69,3,7.83,7.83,4,8.11,8.11
1,9.67,17.19,2,9.63,17.32,3,9.68,17.51,4,9.60,17.71
1,9.29,26.48,2,9.27,26.59,3,9.18,26.69,4,9.01,26.72
1,9.37,35.85,2,9.36,35.95,4,9.81,36.50,3,9.40,36.12
1,9.58,45.43,2,9.59,45.54,4,9.84,46.293,3,9.51,45.611
