Yuma SAKURAI POSITION,Yuma SAKURAI LAP TIME,Yuma SAKURAI ELAPSED TIME,Paul HERRMANN POSITION,Paul HERRMANN LAP TIME,Paul HERRMANN ELAPSED TIME,Oleksandr ZHELTONOG POSITION,Oleksandr ZHELTONOG LAP TIME,Oleksandr ZHELTONOG ELAPSED TIME,Konrad NAGY POSITION,Konrad NAGY LAP TIME,Konrad NAGY ELAPSED TIME
1,14.00,14.00,3,14.27,14.27,4,14.39,14.39,2,14.12,14.12
1,11.25,25.25,3,11.23,25.50,4,11.24,25.63,2,11.27,25.39
1,10.70,35.95,3,10.71,36.21,4,10.65,36.28,2,10.71,36.10
1,9.81,45.76,3,9.79,46.00,4,9.85,46.13,2,9.77,45.87
1,9.45,55.21,3,9.44,55.44,4,9.42,55.55,2,9.49,55.36
1,9.17,1:04.38,3,9.10,1:04.54,4,9.25,1:04.80,2,9.18,1:04.54
1,9.11,1:13.49,2,9.07,1:13.61,4,9.21,1:14.01,3,9.44,1:13.98
1,9.19,1:22.68,2,9.09,1:22.70,4,20.10,1:34.11,3,9.66,1:23.64
1,10.19,1:32.867,0,,PEN,3,11.42,1:45.529,2,10.05,1:33.686
