YANG Shin-Young POSITION,YANG Shin-Young LAP TIME,YANG Shin-Young ELAPSED TIME,Valerie MALTAIS POSITION,Valerie MALTAIS LAP TIME,Valerie MALTAIS ELAPSED TIME,ZHAO Nannan POSITION,ZHAO Nannan LAP TIME,ZHAO Nannan ELAPSED TIME,Bernadett HEIDUM POSITION,Bernadett HEIDUM LAP TIME,Bernadett HEIDUM ELAPSED TIME
0,13.395,13.395,0,13.613,13.613,0,13.220,13.220,0,13.620,13.620
0,10.655,24.050,0,10.847,24.461,0,10.667,23.887,0,10.638,24.259
0,9.758,33.808,0,9.538,33.998,0,9.744,33.631,0,9.681,33.939
0,9.508,43.316,0,9.403,43.401,0,9.442,43.073,0,9.658,43.598
0,10.030,53.347,0,10.022,53.424,0,10.031,53.104,0,9.948,53.545
0,9.979,1:03.326,0,10.029,1:03.453,0,9.644,1:02.747,0,9.859,1:03.404
0,9.875,1:13.201,0,9.973,1:13.425,0,10.116,1:12.863,0,9.909,1:13.313
0,9.900,1:23.101,0,9.794,1:23.219,0,9.972,1:22.835,0,10.115,1:23.428
0,,,0,,,0,,,0,,
