Thomas PEARCE POSITION,Thomas PEARCE LAP TIME,Thomas PEARCE ELAPSED TIME,CHEN Shangpeng POSITION,CHEN Shangpeng LAP TIME,CHEN Shangpeng ELAPSED TIME,Mike WESTERMAN POSITION,Mike WESTERMAN LAP TIME,Mike WESTERMAN ELAPSED TIME,Jakub BOROWSKI POSITION,Jakub BOROWSKI LAP TIME,Jakub BOROWSKI ELAPSED TIME
4,7.900,7.900,1,7.032,7.032,2,7.159,7.159,3,7.532,7.532
4,10.687,18.587,1,9.289,16.321,2,9.391,16.549,3,9.860,17.392
4,10.068,28.655,1,8.909,25.230,2,9.167,25.716,3,9.469,26.861
4,10.460,39.115,1,9.407,34.637,2,9.128,34.843,3,9.631,36.492
4,10.406,49.520,1,9.531,44.168,2,9.398,44.241,3,10.010,46.502
