START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
2,8.45,8.45,1,8.43,8.43,7,8.94,8.94,6,8.70,8.70,5,8.68,8.68,4,8.56,8.56,3,8.50,8.50,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Semifinals,1
1,12.24,20.69,4,12.68,21.11,6,12.35,21.29,5,12.48,21.18,,,,3,12.50,21.06,2,12.54,21.04,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Semifinals,1
1,11.43,32.12,6,11.65,32.76,5,11.30,32.59,2,11.18,32.36,,,,3,11.31,32.37,4,11.39,32.43,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Semifinals,1
3,11.05,43.17,6,10.76,43.52,1,10.45,43.04,5,10.90,43.26,,,,2,10.71,43.08,4,10.79,43.22,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Semifinals,1
4,10.85,54.02,6,10.83,54.35,1,10.61,53.65,5,10.84,54.10,,,,3,10.91,53.99,2,10.61,53.83,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Semifinals,1
2,10.96,1:04.98,7,10.96,1:05.31,1,11.08,1:04.73,5,11.01,1:05.11,3,,1:04.99,6,11.15,1:05.14,4,11.24,1:05.07,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Semifinals,1
3,10.09,1:15.07,7,10.36,1:15.67,1,10.23,1:14.96,5,10.26,1:15.37,6,10.45,1:15.44,2,9.83,1:14.97,4,10.15,1:15.22,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Semifinals,1
3,10.08,1:25.15,7,9.77,1:25.44,2,10.11,1:25.07,6,10.05,1:25.42,5,9.86,1:25.30,1,10.03,1:25.00,4,9.96,1:25.18,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Semifinals,1
3,9.95,1:35.10,5,9.75,1:35.19,2,9.97,1:35.04,7,9.99,1:35.41,6,10.06,1:35.36,1,10.00,1:35.00,4,9.96,1:35.14,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Semifinals,1
3,9.94,1:45.04,5,10.11,1:45.30,1,9.88,1:44.92,7,10.06,1:45.47,6,9.96,1:45.32,2,10.03,1:45.03,4,10.03,1:45.17,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Semifinals,1
2,9.82,1:54.86,6,9.88,1:55.18,1,9.91,1:54.83,7,9.78,1:55.25,5,9.79,1:55.11,3,9.90,1:54.93,4,9.84,1:55.01,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Semifinals,1
3,9.68,2:04.54,5,9.64,2:04.82,2,9.70,2:04.53,7,9.65,2:04.90,1,9.36,2:04.47,4,9.77,2:04.70,6,9.81,2:04.82,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Semifinals,1
1,9.55,2:14.09,7,9.96,2:14.78,2,9.74,2:14.27,5,9.55,2:14.45,3,9.82,2:14.29,4,9.69,2:14.39,6,9.75,2:14.57,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Semifinals,1
4,10.16,2:24.249,7,10.75,2:25.526,1,9.80,2:24.070,5,9.94,2:24.381,3,9.96,2:24.247,2,9.81,2:24.195,6,9.99,2:24.555,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Semifinals,1
