Jakub JAWORSKI POSITION,Jakub JAWORSKI LAP TIME,Jakub JAWORSKI ELAPSED TIME,Hannes KROEGER POSITION,Hannes KROEGER LAP TIME,Hannes KROEGER ELAPSED TIME,Davide VISCARDI POSITION,Davide VISCARDI LAP TIME,Davide VISCARDI ELAPSED TIME,Kiril PANDOV POSITION,Kiril PANDOV LAP TIME,Kiril PANDOV ELAPSED TIME
2,7.18,7.18,1,6.90,6.90,3,7.29,7.29,4,7.42,7.42
2,9.20,16.38,1,9.34,16.24,3,9.21,16.50,4,9.21,16.63
2,8.83,25.21,1,8.87,25.11,3,8.82,25.32,4,8.79,25.42
2,8.86,34.07,1,8.87,33.98,3,8.84,34.16,4,8.87,34.29
2,9.03,43.100,1,9.10,43.076,3,9.02,43.179,4,9.07,43.353
