Paul HERRMANN POSITION,Paul HERRMANN LAP TIME,Paul HERRMANN ELAPSED TIME,BYKANOV Vladislav POSITION,BYKANOV Vladislav LAP TIME,BYKANOV Vladislav ELAPSED TIME,Anton SIMON POSITION,Anton SIMON LAP TIME,Anton SIMON ELAPSED TIME,Milos VIGAS POSITION,Milos VIGAS LAP TIME,Milos VIGAS ELAPSED TIME
1,6.996,6.996,2,7.357,7.357,3,7.680,7.680,4,7.817,7.817
1,9.753,16.748,2,9.608,16.964,3,9.918,17.597,4,9.791,17.608
1,9.501,26.249,2,9.428,26.391,3,9.520,27.116,4,9.708,27.315
1,9.464,35.713,2,9.659,36.050,3,9.791,36.907,4,9.749,37.063
1,10.13,45.841,2,10.00,46.045,3,18.55,55.454,4,32.81,1:09.867
