HIRAI Ami POSITION,HIRAI Ami LAP TIME,HIRAI Ami ELAPSED TIME,Roza KOOYSTRA POSITION,Roza KOOYSTRA LAP TIME,Roza KOOYSTRA ELAPSED TIME,TIKHONOVA Olga POSITION,TIKHONOVA Olga LAP TIME,TIKHONOVA Olga ELAPSED TIME,Magdalena WARAKOMSKA POSITION,Magdalena WARAKOMSKA LAP TIME,Magdalena WARAKOMSKA ELAPSED TIME
3,8.08,8.08,2,7.76,7.76,4,8.30,8.30,1,7.44,7.44
3,10.40,18.48,2,10.03,17.79,4,10.46,18.76,1,10.07,17.51
3,9.68,28.16,2,9.60,27.39,4,9.82,28.58,1,9.72,27.23
3,9.77,37.93,2,9.70,37.09,4,9.86,38.44,1,9.77,37.00
3,10.04,47.962,2,9.95,47.035,4,9.89,48.321,1,10.00,46.993
