START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
0,12.178,12.178,0,12.170,12.170,0,12.218,12.218,2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",5000mRelay,m,FinalB,1
0,9.160,21.338,0,9.144,21.314,0,9.103,21.321,2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",5000mRelay,m,FinalB,1
0,9.028,30.367,0,9.082,30.396,0,9.078,30.399,2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",5000mRelay,m,FinalB,1
0,9.122,39.489,0,8.949,39.345,0,9.114,39.512,2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",5000mRelay,m,FinalB,1
0,8.963,48.451,0,8.878,48.223,0,9.006,48.518,2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",5000mRelay,m,FinalB,1
0,9.021,57.472,0,9.131,57.354,0,9.041,57.559,2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",5000mRelay,m,FinalB,1
0,8.916,1:06.388,0,8.990,1:06.344,0,9.170,1:06.729,2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",5000mRelay,m,FinalB,1
0,8.981,1:15.368,0,8.980,1:15.324,0,9.126,1:15.855,2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",5000mRelay,m,FinalB,1
0,9.211,1:24.579,0,8.967,1:24.291,0,8.936,1:24.791,2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",5000mRelay,m,FinalB,1
0,8.966,1:33.545,0,8.906,1:33.197,0,8.910,1:33.700,2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",5000mRelay,m,FinalB,1
0,9.132,1:42.676,0,9.048,1:42.245,0,9.065,1:42.765,2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",5000mRelay,m,FinalB,1
0,9.115,1:51.791,0,9.086,1:51.331,0,9.276,1:52.041,2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",5000mRelay,m,FinalB,1
0,8.747,2:00.538,0,8.930,2:00.261,0,8.699,2:00.741,2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",5000mRelay,m,FinalB,1
0,9.147,2:09.685,0,9.152,2:09.413,0,9.438,2:10.178,2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",5000mRelay,m,FinalB,1
0,9.142,2:18.827,0,8.974,2:18.387,0,8.942,2:19.121,2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",5000mRelay,m,FinalB,1
0,9.052,2:27.879,0,9.014,2:27.401,0,8.889,2:28.009,2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",5000mRelay,m,FinalB,1
0,9.082,2:36.961,0,8.994,2:36.395,0,10.810,2:38.819,2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",5000mRelay,m,FinalB,1
