WU Dajing POSITION,WU Dajing LAP TIME,WU Dajing ELAPSED TIME,Paul STANLEY POSITION,Paul STANLEY LAP TIME,Paul STANLEY ELAPSED TIME,Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME,Vladimir GRIGOREV POSITION,Vladimir GRIGOREV LAP TIME,Vladimir GRIGOREV ELAPSED TIME
1,6.67,6.67,2,6.86,6.86,3,6.99,6.99,4,7.08,7.08
1,8.76,15.43,2,8.84,15.70,3,8.80,15.79,4,8.78,15.86
1,8.44,23.87,3,8.34,24.04,2,8.24,24.03,4,8.32,24.18
1,8.59,32.46,3,8.54,32.58,4,8.68,32.71,2,8.39,32.57
1,8.77,41.223,4,10.94,43.515,3,8.90,41.605,2,8.78,41.350
