CHEON Hee Jung POSITION,CHEON Hee Jung LAP TIME,CHEON Hee Jung ELAPSED TIME,Ilze URTANE POSITION,Ilze URTANE LAP TIME,Ilze URTANE ELAPSED TIME,Marta WOJCIK POSITION,Marta WOJCIK LAP TIME,Marta WOJCIK ELAPSED TIME,Monika HELLER POSITION,Monika HELLER LAP TIME,Monika HELLER ELAPSED TIME
1,7.67,7.67,4,8.52,8.52,3,8.14,8.14,2,7.87,7.87
1,9.86,17.53,4,10.55,19.07,3,10.39,18.53,2,10.02,17.89
1,9.56,27.09,4,25.23,44.30,3,10.27,28.80,2,9.91,27.80
1,9.45,36.54,4,13.93,58.23,3,10.98,39.78,2,10.07,37.87
1,9.83,46.367,4,12.56,1:10.782,3,11.92,51.699,2,10.76,48.622
