NIKISHA Denis POSITION,NIKISHA Denis LAP TIME,NIKISHA Denis ELAPSED TIME,WU Dajing POSITION,WU Dajing LAP TIME,WU Dajing ELAPSED TIME,Samuel GIRARD POSITION,Samuel GIRARD LAP TIME,Samuel GIRARD ELAPSED TIME,Charle COURNOYER POSITION,Charle COURNOYER LAP TIME,Charle COURNOYER ELAPSED TIME,Ryosuke SAKAZUME POSITION,Ryosuke SAKAZUME LAP TIME,Ryosuke SAKAZUME ELAPSED TIME
4,7.24,7.24,1,6.80,6.80,2,7.00,7.00,3,7.19,7.19,5,7.34,7.34
4,8.92,16.16,1,8.82,15.62,2,8.82,15.82,3,8.80,15.99,5,8.93,16.27
4,8.32,24.48,1,8.41,24.03,2,8.32,24.14,3,8.30,24.29,5,8.31,24.58
4,8.39,32.87,1,8.48,32.51,2,8.47,32.61,3,8.42,32.71,5,8.41,32.99
4,8.58,41.440,1,8.65,41.151,2,8.63,41.229,3,8.64,41.332,5,8.58,41.548
