WU Dajing POSITION,WU Dajing LAP TIME,WU Dajing ELAPSED TIME,Richard SHOEBRIDGE POSITION,Richard SHOEBRIDGE LAP TIME,Richard SHOEBRIDGE ELAPSED TIME,Nurbergen ZHUMAGAZIYEV POSITION,Nurbergen ZHUMAGAZIYEV LAP TIME,Nurbergen ZHUMAGAZIYEV ELAPSED TIME,Jonas KAUFMANN-LUDWIG POSITION,Jonas KAUFMANN-LUDWIG LAP TIME,Jonas KAUFMANN-LUDWIG ELAPSED TIME,Jeremy MASSON POSITION,Jeremy MASSON LAP TIME,Jeremy MASSON ELAPSED TIME
1,6.73,6.73,2,6.96,6.96,3,7.16,7.16,5,7.45,7.45,4,7.31,7.31
1,8.76,15.49,2,8.95,15.91,3,8.98,16.14,5,9.10,16.55,4,9.16,16.47
1,8.54,24.03,2,8.49,24.40,3,8.66,24.80,5,8.75,25.30,4,8.82,25.29
1,8.65,32.68,2,8.69,33.09,3,8.96,33.76,4,8.86,34.16,5,9.69,34.98
1,8.83,41.510,2,8.96,42.047,3,9.20,42.960,4,8.96,43.112,5,9.79,44.762
