Stephane BARBERA PERALEDA POSITION,Stephane BARBERA PERALEDA LAP TIME,Stephane BARBERA PERALEDA ELAPSED TIME,MOON Won Jun POSITION,MOON Won Jun LAP TIME,MOON Won Jun ELAPSED TIME,BLUNDEN Keanu POSITION,BLUNDEN Keanu LAP TIME,BLUNDEN Keanu ELAPSED TIME,Zachary BIGGS POSITION,Zachary BIGGS LAP TIME,Zachary BIGGS ELAPSED TIME,Attila SZASZ POSITION,Attila SZASZ LAP TIME,Attila SZASZ ELAPSED TIME
5,7.67,7.67,1,7.09,7.09,3,7.28,7.28,2,7.21,7.21,4,7.57,7.57
5,9.79,17.46,1,9.00,16.09,3,9.07,16.35,2,9.07,16.28,4,9.33,16.90
5,9.50,26.96,1,8.68,24.77,2,8.60,24.95,3,8.81,25.09,4,8.97,25.87
5,9.72,36.68,1,8.71,33.48,2,8.64,33.59,3,8.87,33.96,4,9.26,35.13
5,10.07,46.723,1,8.89,42.37,2,8.91,42.50,3,8.95,42.891,4,9.64,44.77
