GAO Ming POSITION,GAO Ming LAP TIME,GAO Ming ELAPSED TIME,Hannes KROEGER POSITION,Hannes KROEGER LAP TIME,Hannes KROEGER ELAPSED TIME,Yu MIURA POSITION,Yu MIURA LAP TIME,Yu MIURA ELAPSED TIME,Janis PIUSS POSITION,Janis PIUSS LAP TIME,Janis PIUSS ELAPSED TIME
0,7.048,7.048,0,7.108,7.108,0,7.177,7.177,0,7.734,7.734
0,9.295,16.344,0,9.515,16.623,0,9.344,16.520,0,10.392,18.125
0,8.935,25.278,0,,,0,8.778,25.299,0,11.415,29.540
0,9.036,34.314,0,,,0,8.909,34.207,0,10.667,40.207
0,,,0,,,0,,,0,,
