Gabor GALAMBOS POSITION,Gabor GALAMBOS LAP TIME,Gabor GALAMBOS ELAPSED TIME,Munkhdori GANTUMUR POSITION,Munkhdori GANTUMUR LAP TIME,Munkhdori GANTUMUR ELAPSED TIME,Janis PIUSS POSITION,Janis PIUSS LAP TIME,Janis PIUSS ELAPSED TIME,Niels KERSTHOLT POSITION,Niels KERSTHOLT LAP TIME,Niels KERSTHOLT ELAPSED TIME
1,6.94,6.94,4,7.47,7.47,3,7.41,7.41,2,7.30,7.30
1,9.13,16.08,4,10.43,17.90,3,9.54,16.95,2,9.09,16.40
1,8.78,24.86,4,9.91,27.82,3,9.34,26.30,2,8.75,25.16
1,8.85,33.72,4,10.49,38.31,3,9.53,35.84,2,8.86,34.02
1,9.25,42.968,4,10.78,49.085,3,9.84,45.677,2,9.51,43.521
