XU Hongzhi POSITION,XU Hongzhi LAP TIME,XU Hongzhi ELAPSED TIME,Tjerk de BOER POSITION,Tjerk de BOER LAP TIME,Tjerk de BOER ELAPSED TIME,PETRE Ward POSITION,PETRE Ward LAP TIME,PETRE Ward ELAPSED TIME,Zachary BIGGS POSITION,Zachary BIGGS LAP TIME,Zachary BIGGS ELAPSED TIME,HANDEI Volodymyr POSITION,HANDEI Volodymyr LAP TIME,HANDEI Volodymyr ELAPSED TIME
1,6.87,6.87,3,7.39,7.39,2,7.15,7.15,4,7.50,7.50,5,7.62,7.62
1,8.91,15.78,3,9.12,16.51,2,9.18,16.33,4,9.36,16.86,5,9.39,17.01
1,8.64,24.42,3,8.70,25.21,2,8.79,25.12,4,8.90,25.76,5,8.77,25.78
1,8.76,33.18,3,8.94,34.15,2,8.94,34.06,5,9.15,34.91,4,9.07,34.85
1,8.96,42.14,3,9.34,43.470,2,9.27,43.33,5,15.25,50.109,4,14.56,49.379
