Takahiro FUJIMOTO POSITION,Takahiro FUJIMOTO LAP TIME,Takahiro FUJIMOTO ELAPSED TIME,HAN Jialiang POSITION,HAN Jialiang LAP TIME,HAN Jialiang ELAPSED TIME,Dmytro POLTAVETS POSITION,Dmytro POLTAVETS LAP TIME,Dmytro POLTAVETS ELAPSED TIME,SUNG Si-Bak POSITION,SUNG Si-Bak LAP TIME,SUNG Si-Bak ELAPSED TIME
0,13.390,13.390,0,13.434,13.434,0,13.673,13.673,0,13.928,13.928
0,9.518,22.908,0,9.537,22.970,0,9.477,23.150,0,9.404,23.331
0,9.406,32.314,0,9.366,32.337,0,9.408,32.558,0,9.332,32.664
0,9.496,41.811,0,9.488,41.825,0,9.552,42.109,0,9.532,42.196
0,9.581,51.391,0,9.706,51.531,0,9.625,51.734,0,9.486,51.682
0,9.608,1:00.999,0,9.504,1:01.035,0,9.580,1:01.315,0,9.320,1:01.001
0,9.641,1:10.640,0,9.239,1:10.273,0,9.898,1:11.213,0,9.402,1:10.403
0,9.272,1:19.912,0,9.521,1:19.794,0,10.208,1:21.421,0,9.387,1:19.789
0,,,0,,,0,,,0,,
