Semen ELISTRATOV POSITION,Semen ELISTRATOV LAP TIME,Semen ELISTRATOV ELAPSED TIME,Bartosz KONOPKO POSITION,Bartosz KONOPKO LAP TIME,Bartosz KONOPKO ELAPSED TIME,SCHUBERT Christoph POSITION,SCHUBERT Christoph LAP TIME,SCHUBERT Christoph ELAPSED TIME,Jose CAVALLI POSITION,Jose CAVALLI LAP TIME,Jose CAVALLI ELAPSED TIME
1,6.86,6.86,2,6.96,6.96,3,7.34,7.34,4,7.56,7.56
1,8.78,15.64,2,8.91,15.87,3,9.12,16.46,4,9.25,16.81
1,8.42,24.06,2,8.45,24.32,3,8.69,25.15,4,9.06,25.87
1,8.73,32.79,2,8.66,32.98,3,9.06,34.21,4,9.17,35.04
1,8.79,41.566,2,8.87,41.831,3,9.26,43.432,4,9.52,44.545
