Simon CHO POSITION,Simon CHO LAP TIME,Simon CHO ELAPSED TIME,KNEGT Sjinkie POSITION,KNEGT Sjinkie LAP TIME,KNEGT Sjinkie ELAPSED TIME,Daisuke UEMURA POSITION,Daisuke UEMURA LAP TIME,Daisuke UEMURA ELAPSED TIME,Lachlan HAY POSITION,Lachlan HAY LAP TIME,Lachlan HAY ELAPSED TIME
1,6.79,6.79,2,6.94,6.94,3,7.13,7.13,4,8.96,8.96
1,8.94,15.73,2,8.87,15.81,3,8.95,16.08,4,9.80,18.76
1,8.47,24.20,2,8.43,24.24,3,8.58,24.66,4,9.04,27.80
1,8.63,32.83,2,8.62,32.86,3,8.87,33.53,4,9.17,36.97
1,8.92,41.743,2,8.92,41.776,3,9.10,42.621,4,9.54,46.502
