Jorrit OOSTEN POSITION,Jorrit OOSTEN LAP TIME,Jorrit OOSTEN ELAPSED TIME,Bartosz KONOPKO POSITION,Bartosz KONOPKO LAP TIME,Bartosz KONOPKO ELAPSED TIME,Benjamin KOCH POSITION,Benjamin KOCH LAP TIME,Benjamin KOCH ELAPSED TIME,Trevor MARSICANO POSITION,Trevor MARSICANO LAP TIME,Trevor MARSICANO ELAPSED TIME
0,14.442,14.442,0,14.545,14.545,0,14.404,14.404,0,14.710,14.710
0,12.286,26.727,0,12.269,26.814,0,12.400,26.804,0,12.223,26.934
0,11.027,37.754,0,10.831,37.645,0,10.707,37.510,0,10.852,37.785
0,9.624,47.378,0,9.100,46.745,0,9.437,46.947,0,9.130,46.916
0,9.685,57.063,0,9.025,55.770,0,9.990,56.937,0,9.132,56.047
0,9.436,1:06.499,0,9.251,1:05.021,0,9.600,1:06.537,0,9.145,1:05.192
0,9.553,1:16.052,0,9.577,1:14.598,0,10.618,1:17.155,0,9.458,1:14.650
0,9.744,1:25.796,0,9.930,1:24.528,0,10.802,1:27.956,0,10.091,1:24.741
0,,,0,,,0,,,0,,
