Shaoang LIU POSITION,Shaoang LIU LAP TIME,Shaoang LIU ELAPSED TIME,AYRAPETYAN Denis POSITION,AYRAPETYAN Denis LAP TIME,AYRAPETYAN Denis ELAPSED TIME,Felix SPIEGL POSITION,Felix SPIEGL LAP TIME,Felix SPIEGL ELAPSED TIME,Paul BEAUCHAMP POSITION,Paul BEAUCHAMP LAP TIME,Paul BEAUCHAMP ELAPSED TIME,BLUNDEN Keanu POSITION,BLUNDEN Keanu LAP TIME,BLUNDEN Keanu ELAPSED TIME
1,6.98,6.98,2,7.10,7.10,3,7.21,7.21,4,7.38,7.38,5,7.58,7.58
1,8.99,15.97,2,8.98,16.08,3,8.96,16.17,4,8.95,16.33,5,9.18,16.76
1,8.61,24.58,2,8.63,24.71,3,8.80,24.97,4,8.75,25.08,5,8.82,25.58
1,8.70,33.28,2,8.69,33.40,3,8.69,33.66,4,8.76,33.84,5,9.14,34.72
1,8.93,42.21,2,8.91,42.31,3,8.83,42.485,4,8.87,42.698,5,9.25,43.953
