Thibaut FAUCONNET POSITION,Thibaut FAUCONNET LAP TIME,Thibaut FAUCONNET ELAPSED TIME,WILCZYK Szymon POSITION,WILCZYK Szymon LAP TIME,WILCZYK Szymon ELAPSED TIME,Miodrag POPOVIC POSITION,Miodrag POPOVIC LAP TIME,Miodrag POPOVIC ELAPSED TIME,Mathias VOSTE POSITION,Mathias VOSTE LAP TIME,Mathias VOSTE ELAPSED TIME
1,6.93,6.93,2,7.03,7.03,4,7.42,7.42,3,7.14,7.14
1,9.11,16.04,2,9.15,16.18,4,9.78,17.20,3,9.13,16.27
1,8.77,24.81,2,8.74,24.92,4,9.67,26.87,3,8.73,25.00
1,8.90,33.71,2,8.88,33.80,4,9.81,36.68,3,8.88,33.88
1,9.07,42.779,2,9.00,42.795,4,10.11,46.781,3,8.99,42.862
