Maxime FORTIN POSITION,Maxime FORTIN LAP TIME,Maxime FORTIN ELAPSED TIME,Jakov DOMITREK POSITION,Jakov DOMITREK LAP TIME,Jakov DOMITREK ELAPSED TIME,Dennis WALZER POSITION,Dennis WALZER LAP TIME,Dennis WALZER ELAPSED TIME,Jakub GINTER POSITION,Jakub GINTER LAP TIME,Jakub GINTER ELAPSED TIME
1,6.902,6.902,4,7.789,7.789,2,7.066,7.066,3,7.435,7.435
1,9.269,16.171,4,10.389,18.178,2,9.684,16.750,3,10.064,17.500
1,8.989,25.160,4,10.430,28.607,2,9.251,26.001,3,9.571,27.070
1,9.074,34.234,4,10.418,39.025,2,9.621,35.621,3,9.898,36.968
1,9.733,43.967,4,10.658,49.683,2,9.814,45.435,3,10.250,47.218
