START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
1,10.10,10.10,2,10.24,10.24,3,10.37,10.37,4,10.50,10.50,5,10.66,10.66,7,10.90,10.90,6,10.76,10.76,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepSemifinals,1
1,14.58,24.68,2,14.54,24.78,4,14.52,24.89,5,14.54,25.04,6,14.53,25.19,7,14.38,25.28,3,14.08,24.84,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepSemifinals,1
4,13.09,37.77,3,12.83,37.61,5,12.98,37.87,1,12.47,37.51,6,12.91,38.10,7,13.02,38.30,2,12.68,37.52,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepSemifinals,1
5,11.48,49.25,4,11.58,49.19,2,11.10,48.97,3,11.49,49.00,6,11.42,49.52,7,11.34,49.64,1,11.42,48.94,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepSemifinals,1
4,9.74,58.99,5,9.93,59.12,1,9.78,58.75,3,9.91,58.91,6,9.92,59.44,7,9.82,59.46,2,9.86,58.80,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepSemifinals,1
4,9.80,1:08.79,5,9.85,1:08.97,2,9.96,1:08.71,3,9.86,1:08.77,6,9.54,1:08.98,7,9.73,1:09.19,1,9.84,1:08.64,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepSemifinals,1
4,9.59,1:18.38,7,9.61,1:18.58,5,9.76,1:18.47,3,9.51,1:18.28,2,9.21,1:18.19,6,9.28,1:18.47,1,9.53,1:18.17,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepSemifinals,1
4,9.16,1:27.54,7,9.17,1:27.75,6,9.26,1:27.73,3,9.17,1:27.45,2,9.18,1:27.37,5,9.12,1:27.59,1,9.10,1:27.27,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepSemifinals,1
4,9.29,1:36.83,6,9.20,1:36.95,7,9.30,1:37.03,3,9.29,1:36.74,2,9.25,1:36.62,5,9.26,1:36.85,1,9.23,1:36.50,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepSemifinals,1
4,8.98,1:45.81,5,8.96,1:45.91,7,9.05,1:46.08,3,8.98,1:45.72,2,8.98,1:45.60,6,9.14,1:45.99,1,8.97,1:45.47,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepSemifinals,1
4,8.93,1:54.74,5,8.93,1:54.84,7,9.43,1:55.51,3,8.90,1:54.62,2,8.95,1:54.55,6,8.90,1:54.89,1,8.89,1:54.36,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepSemifinals,1
2,8.85,2:03.59,6,9.13,2:03.97,7,9.91,2:05.42,4,9.15,2:03.77,3,9.14,2:03.69,5,9.00,2:03.89,1,9.00,2:03.36,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepSemifinals,1
2,9.03,2:12.62,6,9.34,2:13.31,7,10.74,2:16.16,4,9.24,2:13.01,3,9.32,2:13.01,5,9.34,2:13.23,1,9.13,2:12.49,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepSemifinals,1
2,9.42,2:22.031,5,9.72,2:23.026,7,11.43,2:27.586,3,9.81,2:22.813,6,10.03,2:23.036,4,9.71,2:22.936,1,9.37,2:21.856,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepSemifinals,1
