START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
1,11.91,11.91,2,12.03,12.03,3,12.12,12.12,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",5000mRelay,m,FinalB,1
1,9.24,21.15,2,9.25,21.28,3,9.38,21.50,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",5000mRelay,m,FinalB,1
1,8.97,30.12,2,8.99,30.27,3,8.91,30.41,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",5000mRelay,m,FinalB,1
1,8.93,39.05,3,9.20,39.47,2,8.83,39.24,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",5000mRelay,m,FinalB,1
2,9.03,48.08,1,7.89,47.36,3,8.93,48.17,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",5000mRelay,m,FinalB,1
1,9.12,57.20,3,10.12,57.48,2,9.14,57.31,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",5000mRelay,m,FinalB,1
2,9.06,1:06.26,1,8.13,1:05.61,3,9.06,1:06.37,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",5000mRelay,m,FinalB,1
1,9.20,1:15.46,3,10.08,1:15.69,2,9.22,1:15.59,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",5000mRelay,m,FinalB,1
1,9.06,1:24.52,3,9.08,1:24.77,2,9.07,1:24.66,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",5000mRelay,m,FinalB,1
2,8.93,1:33.45,1,8.13,1:32.90,3,8.89,1:33.55,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",5000mRelay,m,FinalB,1
2,9.08,1:42.53,1,8.54,1:41.44,3,15.45,1:49.00,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",5000mRelay,m,FinalB,1
