START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
2,11.25,11.25,5,11.90,11.90,1,11.09,11.09,4,11.71,11.71,3,11.46,11.46,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,w,Heats,2
2,15.68,26.93,5,15.56,27.46,1,15.65,26.74,4,15.62,27.33,3,15.68,27.14,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,w,Heats,2
2,14.67,41.60,5,14.49,41.95,1,14.73,41.47,3,14.29,41.62,4,14.62,41.76,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,w,Heats,2
4,14.18,55.78,5,14.05,56.00,1,14.02,55.49,2,14.06,55.68,3,14.00,55.76,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,w,Heats,2
1,12.52,1:08.30,2,12.38,1:08.38,5,12.95,1:08.44,2,12.70,1:08.38,4,12.67,1:08.43,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,w,Heats,2
2,11.14,1:19.44,1,10.98,1:19.36,4,11.16,1:19.60,3,11.15,1:19.53,5,11.33,1:19.76,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,w,Heats,2
2,11.29,1:30.73,1,11.27,1:30.63,4,11.32,1:30.92,3,11.31,1:30.84,5,11.26,1:31.02,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,w,Heats,2
2,11.30,1:42.03,1,11.30,1:41.93,5,11.32,1:42.24,3,11.31,1:42.15,4,11.20,1:42.22,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,w,Heats,2
2,10.15,1:52.18,1,10.17,1:52.10,4,10.12,1:52.36,3,10.11,1:52.26,4,10.14,1:52.36,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,w,Heats,2
2,9.98,2:02.16,1,9.97,2:02.07,5,10.07,2:02.43,3,10.00,2:02.26,4,9.99,2:02.35,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,w,Heats,2
3,10.03,2:12.19,1,9.89,2:11.96,5,9.98,2:12.41,2,9.85,2:12.11,4,9.95,2:12.30,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,w,Heats,2
3,9.62,2:21.81,1,9.66,2:21.62,5,9.69,2:22.10,2,9.61,2:21.72,4,9.67,2:21.97,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,w,Heats,2
3,9.59,2:31.40,2,9.70,2:31.32,5,9.65,2:31.75,1,9.54,2:31.26,4,9.67,2:31.64,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,w,Heats,2
3,9.78,2:41.18,2,9.79,2:41.11,5,9.83,2:41.58,1,9.80,2:41.06,4,9.82,2:41.46,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,w,Heats,2
