START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
4,9.35,,1,9.18,,2,9.19,9.19,5,9.55,9.55,3,9.26,9.26,6,9.72,,7,9.89,9.89,2018-2019,ISU World Cup 2018/19 - Torino (ITA),1500m,w,Semifinals,3
5,12.77,,3,12.79,,1,12.64,21.83,6,12.70,22.25,4,12.79,22.05,2,12.20,,7,12.51,22.40,2018-2019,ISU World Cup 2018/19 - Torino (ITA),1500m,w,Semifinals,3
5,12.02,,2,11.83,,3,12.02,33.85,7,11.97,34.22,4,11.93,33.98,1,11.82,,6,11.76,34.16,2018-2019,ISU World Cup 2018/19 - Torino (ITA),1500m,w,Semifinals,3
7,11.56,,2,11.59,,3,11.60,45.45,6,11.40,45.62,5,11.53,45.51,4,11.74,,1,11.09,45.25,2018-2019,ISU World Cup 2018/19 - Torino (ITA),1500m,w,Semifinals,3
7,11.11,,1,10.99,,3,11.05,56.50,5,11.09,56.71,6,11.29,56.80,4,11.13,,2,11.21,56.46,2018-2019,ISU World Cup 2018/19 - Torino (ITA),1500m,w,Semifinals,3
7,11.09,,1,10.89,,3,10.95,1:07.45,5,11.06,1:07.77,6,11.05,1:07.85,4,10.98,,2,10.89,1:07.35,2018-2019,ISU World Cup 2018/19 - Torino (ITA),1500m,w,Semifinals,3
7,10.37,,2,10.55,,3,10.45,1:17.90,6,10.39,1:18.16,5,10.21,1:18.06,4,10.38,,1,10.29,1:17.64,2018-2019,ISU World Cup 2018/19 - Torino (ITA),1500m,w,Semifinals,3
4,9.96,,2,10.25,,3,10.24,1:28.14,5,10.12,1:28.28,7,10.30,1:28.36,6,10.34,,1,10.31,1:27.95,2018-2019,ISU World Cup 2018/19 - Torino (ITA),1500m,w,Semifinals,3
5,10.09,,2,9.96,,7,10.29,1:38.43,3,9.85,1:38.13,4,9.87,1:38.23,6,10.06,,1,9.99,1:37.94,2018-2019,ISU World Cup 2018/19 - Torino (ITA),1500m,w,Semifinals,3
6,9.63,,2,9.71,,7,9.54,1:47.97,3,9.63,1:47.76,4,9.61,1:47.84,5,9.55,,1,9.72,1:47.66,2018-2019,ISU World Cup 2018/19 - Torino (ITA),1500m,w,Semifinals,3
6,28.42,,2,9.40,,5,9.61,1:57.58,3,9.47,1:57.23,4,9.67,1:57.51,7,43.30,,1,9.40,1:57.06,2018-2019,ISU World Cup 2018/19 - Torino (ITA),1500m,w,Semifinals,3
6,33.42,,3,9.49,,5,9.84,2:07.42,2,9.35,2:06.58,4,9.40,2:06.91,7,31.29,,1,9.43,2:06.49,2018-2019,ISU World Cup 2018/19 - Torino (ITA),1500m,w,Semifinals,3
6,16.26,3:06.05,3,9.49,,5,10.00,2:17.42,2,9.47,2:16.05,4,9.27,2:16.18,,,,1,9.44,2:15.93,2018-2019,ISU World Cup 2018/19 - Torino (ITA),1500m,w,Semifinals,3
,,,2,9.48,,5,10.50,2:27.92,4,10.03,2:26.08,3,9.50,2:25.68,,,,1,9.57,2:25.50,2018-2019,ISU World Cup 2018/19 - Torino (ITA),1500m,w,Semifinals,3
