KURBATOV Evgeniy POSITION,KURBATOV Evgeniy LAP TIME,KURBATOV Evgeniy ELAPSED TIME,JONES Ben POSITION,JONES Ben LAP TIME,JONES Ben ELAPSED TIME,Benoit ANTERIEUX POSITION,Benoit ANTERIEUX LAP TIME,Benoit ANTERIEUX ELAPSED TIME,Guillaume BLAIS DUFOUR POSITION,Guillaume BLAIS DUFOUR LAP TIME,Guillaume BLAIS DUFOUR ELAPSED TIME
0,7.313,7.313,0,7.061,7.061,0,6.819,6.819,0,7.153,7.153
0,9.729,17.042,0,9.879,16.940,0,10.198,17.017,0,9.158,16.311
0,9.452,26.494,0,9.369,26.309,0,9.473,26.490,0,8.891,25.202
0,9.614,36.108,0,9.734,36.043,0,,,0,27.570,52.772
0,,,0,,,0,,,0,,
