START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
1,12.36,12.36,2,12.50,12.50,3,12.63,12.63,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
1,9.92,22.28,2,9.80,22.31,3,9.71,22.34,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
1,9.66,31.95,2,9.79,32.10,3,9.76,32.10,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
1,9.70,41.65,3,9.82,41.92,2,9.63,41.74,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
2,9.61,51.26,1,9.32,51.24,3,9.89,51.63,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
2,9.88,1:01.15,1,9.86,1:01.10,3,9.65,1:01.29,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
1,9.32,1:10.47,3,9.46,1:10.57,2,9.26,1:10.55,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
1,4.77,1:15.24,2,9.51,1:20.09,3,9.62,1:20.17,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
1,14.15,1:29.39,2,9.51,1:29.60,3,9.75,1:29.93,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
1,9.28,1:38.68,3,9.36,1:38.97,2,8.90,1:38.84,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
1,9.58,1:48.26,2,9.40,1:48.38,3,9.61,1:48.46,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
1,9.54,1:57.80,3,9.75,1:58.13,2,9.58,1:58.04,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
2,9.55,2:07.36,1,9.16,2:07.30,3,9.51,2:07.55,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
2,9.58,2:16.94,1,9.58,2:16.89,3,9.50,2:17.06,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
1,9.55,2:26.50,3,9.76,2:26.66,2,9.43,2:26.50,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
1,9.54,2:36.05,2,9.45,2:36.11,3,9.73,2:36.23,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
2,9.38,2:45.43,1,9.28,2:45.39,3,9.41,2:45.65,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
1,9.49,2:54.92,3,9.71,2:55.11,2,9.44,2:55.09,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
1,9.17,3:04.09,2,9.13,3:04.25,3,9.19,3:04.29,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
1,9.27,3:13.36,2,9.20,3:13.45,3,9.18,3:13.48,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
2,9.46,3:22.83,1,9.37,3:22.83,3,9.44,3:22.93,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
2,9.40,3:32.23,1,9.39,3:32.22,3,9.49,3:32.42,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
2,9.28,3:41.52,1,9.09,3:41.31,3,9.19,3:41.61,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
2,9.07,3:50.60,1,9.17,3:50.48,3,9.26,3:50.88,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
2,9.02,3:59.62,1,9.00,3:59.49,3,8.86,3:59.75,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
3,8.98,4:08.60,1,8.65,4:08.14,2,8.77,4:08.52,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
1,8.19,4:16.79,2,8.69,4:16.83,3,8.87,4:17.39,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
2,9.09,4:25.89,1,8.96,4:25.79,3,8.86,4:26.25,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
2,8.74,4:34.64,1,8.58,4:34.38,3,8.65,4:34.91,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
2,8.66,4:43.31,1,8.72,4:43.10,3,8.73,4:43.64,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
3,8.79,4:52.11,2,8.79,4:51.89,1,8.15,4:51.80,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
2,8.53,5:00.64,1,8.52,5:00.42,3,9.30,5:01.10,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
2,8.62,5:09.26,1,8.43,5:08.85,3,8.62,5:09.72,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
2,8.92,5:18.19,1,8.75,5:17.61,3,8.50,5:18.22,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
2,8.90,5:27.09,1,8.75,5:26.36,3,9.08,5:27.31,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
2,8.91,5:36.00,1,8.91,5:35.27,3,8.96,5:36.27,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
2,8.77,5:44.78,1,8.90,5:44.18,3,8.98,5:45.26,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
2,8.73,5:53.52,1,8.72,5:52.91,3,8.60,5:53.86,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
2,8.81,6:02.34,1,8.48,6:01.39,3,8.61,6:02.47,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
0,,,1,9.07,6:10.46,2,8.81,6:11.29,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
3,0.00,6:20.34,1,8.92,6:19.39,2,9.04,6:20.33,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
3,9.08,6:29.43,1,9.29,6:28.68,2,8.77,6:29.10,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
3,8.77,6:38.21,1,8.91,6:37.59,2,9.05,6:38.16,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
3,9.05,6:47.26,1,8.73,6:46.32,2,8.78,6:46.95,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
3,12.04,6:59.292,1,8.95,6:55.266,2,9.94,6:56.890,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,1
