LIU Songbo POSITION,LIU Songbo LAP TIME,LIU Songbo ELAPSED TIME,Timur ZAKHAROV POSITION,Timur ZAKHAROV LAP TIME,Timur ZAKHAROV ELAPSED TIME,Daniel ZASTRUGOV POSITION,Daniel ZASTRUGOV LAP TIME,Daniel ZASTRUGOV ELAPSED TIME,Roberto PUKITIS POSITION,Roberto PUKITIS LAP TIME,Roberto PUKITIS ELAPSED TIME,Ademir BABAIC POSITION,Ademir BABAIC LAP TIME,Ademir BABAIC ELAPSED TIME
1,13.08,13.08,2,13.10,13.10,3,13.24,13.24,4,13.25,13.25,5,13.36,13.36
1,10.36,23.44,3,10.48,23.58,4,10.47,23.71,2,10.26,23.51,5,10.38,23.74
1,10.47,33.91,3,10.50,34.08,5,10.68,34.39,2,10.49,34.00,4,10.51,34.25
1,10.05,43.96,3,10.08,44.16,5,10.35,44.74,2,10.06,44.06,4,10.36,44.61
1,9.65,53.61,3,9.81,53.97,5,10.68,55.42,2,9.69,53.75,4,9.88,54.49
1,9.56,1:03.17,3,9.51,1:03.48,5,10.94,1:06.36,2,9.56,1:03.31,4,10.26,1:04.75
1,9.25,1:12.42,3,9.43,1:12.91,5,10.78,1:17.14,2,9.56,1:12.87,4,10.25,1:15.00
1,9.27,1:21.69,2,9.57,1:22.48,5,11.12,1:28.26,3,10.32,1:23.19,4,10.46,1:25.46
1,9.92,1:31.605,2,10.30,1:32.780,4,11.81,1:40.064,5,39.65,2:02.832,3,11.41,1:36.869
