Hiroki YOKOYAMA POSITION,Hiroki YOKOYAMA LAP TIME,Hiroki YOKOYAMA ELAPSED TIME,Pierre BODA POSITION,Pierre BODA LAP TIME,Pierre BODA ELAPSED TIME,Mathias VOSTE POSITION,Mathias VOSTE LAP TIME,Mathias VOSTE ELAPSED TIME,Maksim SIARHEYU POSITION,Maksim SIARHEYU LAP TIME,Maksim SIARHEYU ELAPSED TIME
1,6.91,6.91,2,7.18,7.18,3,7.30,7.30,4,7.54,7.54
1,8.99,15.90,2,8.97,16.15,3,9.00,16.30,4,9.24,16.78
1,8.77,24.67,2,8.64,24.79,3,8.57,24.87,4,8.88,25.66
1,8.99,33.66,2,8.99,33.78,3,8.99,33.86,4,9.01,34.67
1,9.34,42.997,2,9.31,43.082,3,9.39,43.249,4,9.21,43.874
