START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
1,9.74,9.74,4,10.15,10.15,2,9.93,9.93,3,10.08,10.08,5,10.42,10.42,6,10.63,10.63,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,m,Preliminaries,2
1,14.02,23.76,2,13.66,23.81,3,13.96,23.89,4,13.93,24.01,5,13.85,24.27,6,13.82,24.45,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,m,Preliminaries,2
2,12.27,36.03,1,12.12,35.93,3,12.23,36.12,4,12.20,36.21,5,12.12,36.39,6,12.07,36.52,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,m,Preliminaries,2
5,12.13,48.16,2,12.02,47.95,3,11.88,48.00,4,11.87,48.08,1,11.46,47.85,6,11.81,48.33,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,m,Preliminaries,2
6,10.94,59.10,5,11.06,59.01,1,10.70,58.70,3,10.71,58.79,4,11.06,58.91,2,10.37,58.70,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,m,Preliminaries,2
6,10.19,1:09.29,5,10.04,1:09.05,3,10.11,1:08.81,2,10.00,1:08.79,4,10.10,1:09.01,1,9.97,1:08.67,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,m,Preliminaries,2
6,10.23,1:19.52,5,10.26,1:19.31,3,10.20,1:19.01,2,10.15,1:18.94,4,10.24,1:19.25,1,10.16,1:18.83,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,m,Preliminaries,2
6,9.53,1:29.05,5,9.53,1:28.84,2,9.47,1:28.48,3,9.58,1:28.52,4,9.48,1:28.73,1,9.54,1:28.37,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,m,Preliminaries,2
5,9.46,1:38.51,6,9.85,1:38.69,4,9.87,1:38.35,3,9.80,1:38.32,2,9.54,1:38.27,1,9.88,1:38.25,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,m,Preliminaries,2
5,9.77,1:48.28,6,9.69,1:48.38,4,9.75,1:48.10,2,9.50,1:47.82,1,9.45,1:47.72,3,9.72,1:47.97,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,m,Preliminaries,2
5,9.47,1:57.75,,,,4,9.32,1:57.42,2,9.29,1:57.11,1,9.23,1:56.95,3,9.31,1:57.28,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,m,Preliminaries,2
6,10.06,2:07.81,5,,2:07.36,4,9.18,2:06.60,2,9.31,2:06.42,1,9.18,2:06.13,3,9.19,2:06.47,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,m,Preliminaries,2
6,10.41,2:18.22,5,9.84,2:17.20,4,9.42,2:16.02,3,9.44,2:15.86,1,9.26,2:15.39,2,9.17,2:15.64,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,m,Preliminaries,2
6,10.98,2:29.193,5,10.20,2:27.394,4,9.81,2:25.831,3,9.90,2:25.755,1,9.35,2:24.735,2,9.24,2:24.871,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,m,Preliminaries,2
