Paul HERRMANN POSITION,Paul HERRMANN LAP TIME,Paul HERRMANN ELAPSED TIME,Jeremy MASSON POSITION,Jeremy MASSON LAP TIME,Jeremy MASSON ELAPSED TIME,Andriy KOZHUKH POSITION,Andriy KOZHUKH LAP TIME,Andriy KOZHUKH ELAPSED TIME
0,,,1,13.177,13.177,2,13.292,13.292
0,,,1,10.092,23.269,2,10.101,23.393
0,,,1,10.107,33.376,2,10.172,33.565
0,,,1,10.168,43.544,2,10.174,43.739
0,,,1,10.106,53.650,2,10.047,53.786
0,,,1,10.033,1:03.683,2,10.021,1:03.807
0,,,1,10.237,1:13.920,2,10.237,1:14.044
0,,,1,10.193,1:24.113,2,10.217,1:24.261
0,,,2,10.374,1:34.487,1,10.208,1:34.469
