Wim de DEYNE POSITION,Wim de DEYNE LAP TIME,Wim de DEYNE ELAPSED TIME,Sergei KASTOV POSITION,Sergei KASTOV LAP TIME,Sergei KASTOV ELAPSED TIME,Martin JOHANSSON POSITION,Martin JOHANSSON LAP TIME,Martin JOHANSSON ELAPSED TIME,Helmuts SILOVS POSITION,Helmuts SILOVS LAP TIME,Helmuts SILOVS ELAPSED TIME
1,6.895,6.895,3,7.264,7.264,2,7.059,7.059,4,7.714,7.714
1,9.254,16.149,3,9.444,16.708,2,9.274,16.332,4,9.993,17.707
1,8.823,24.972,3,9.738,26.445,2,8.826,25.158,4,9.655,27.362
1,9.339,34.310,3,9.538,35.983,2,9.394,34.551,4,9.914,37.275
1,9.54,43.848,3,9.81,45.790,2,9.44,43.987,4,9.90,47.166
