Junji ITO POSITION,Junji ITO LAP TIME,Junji ITO ELAPSED TIME,Michael GILDAY POSITION,Michael GILDAY LAP TIME,Michael GILDAY ELAPSED TIME,HU Ze POSITION,HU Ze LAP TIME,HU Ze ELAPSED TIME,Charles Ryan LEVEILLE POSITION,Charles Ryan LEVEILLE LAP TIME,Charles Ryan LEVEILLE ELAPSED TIME
0,,,0,,,0,,,0,,
0,,,0,,,0,,,0,,
0,,,0,,,0,,,0,,
0,,,0,,,0,,,0,,
0,,,0,,,0,,,0,,
