WU Dajing POSITION,WU Dajing LAP TIME,WU Dajing ELAPSED TIME,Satoshi SAKASHITA POSITION,Satoshi SAKASHITA LAP TIME,Satoshi SAKASHITA ELAPSED TIME,Shaoang LIU POSITION,Shaoang LIU LAP TIME,Shaoang LIU ELAPSED TIME,Dmitry MYASNIKOV POSITION,Dmitry MYASNIKOV LAP TIME,Dmitry MYASNIKOV ELAPSED TIME
1,6.55,6.55,2,6.81,6.81,3,6.91,6.91,4,7.10,7.10
1,8.57,15.12,2,8.66,15.47,3,8.66,15.57,4,8.82,15.92
1,8.21,23.33,2,8.32,23.79,3,8.27,23.84,4,8.62,24.54
1,8.40,31.73,3,8.77,32.56,2,8.72,32.56,4,8.83,33.37
1,8.67,40.391,2,9.16,41.717,3,9.18,41.736,4,9.04,42.410
