START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
6,9.00,9.00,3,8.57,8.57,2,8.44,8.44,5,8.84,8.84,1,8.33,8.33,4,8.70,8.70,7,9.30,9.30,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),m,Heats,3
6,10.97,19.97,4,11.17,19.74,2,11.22,19.66,3,10.88,19.72,1,11.24,19.57,5,11.15,19.85,7,10.78,20.08,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),m,Heats,3
7,10.40,30.37,4,10.40,30.14,3,10.39,30.05,1,10.15,29.87,2,10.40,29.97,5,10.30,30.15,6,10.12,30.20,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),m,Heats,3
7,10.43,40.80,6,10.47,40.61,2,10.19,40.24,3,10.43,40.30,4,10.45,40.42,5,10.35,40.50,1,9.93,40.13,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),m,Heats,3
7,10.15,50.95,6,10.14,50.75,2,10.20,50.44,3,10.23,50.53,4,10.23,50.65,5,10.24,50.74,1,10.21,50.34,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),m,Heats,3
7,10.42,1:01.37,5,10.41,1:01.16,2,10.34,1:00.78,3,10.40,1:00.93,4,10.38,1:01.03,6,10.53,1:01.27,1,10.31,1:00.65,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),m,Heats,3
7,10.19,1:11.56,5,10.15,1:11.31,2,10.21,1:10.99,3,10.16,1:11.09,4,10.18,1:11.21,6,10.13,1:11.40,1,10.26,1:10.91,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),m,Heats,3
7,10.18,1:21.74,5,10.21,1:21.52,2,10.21,1:21.20,3,10.21,1:21.30,4,10.21,1:21.42,6,10.19,1:21.59,1,10.15,1:21.06,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),m,Heats,3
7,10.12,1:31.86,6,10.18,1:31.70,2,10.01,1:31.21,3,10.03,1:31.33,4,9.94,1:31.36,5,9.92,1:31.51,1,10.05,1:31.11,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),m,Heats,3
7,9.56,1:41.42,6,9.42,1:41.12,1,9.27,1:40.48,4,9.55,1:40.88,3,9.35,1:40.71,5,9.39,1:40.90,2,9.53,1:40.64,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),m,Heats,3
7,9.17,1:50.59,5,9.19,1:50.31,1,9.32,1:49.80,6,9.68,1:50.56,3,9.27,1:49.98,4,9.25,1:50.15,2,9.27,1:49.91,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),m,Heats,3
6,9.41,2:00.00,5,9.29,1:59.60,1,9.19,1:58.99,7,9.73,2:00.29,3,9.26,1:59.24,4,9.19,1:59.34,2,9.21,1:59.12,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),m,Heats,3
6,9.63,2:09.63,5,9.59,2:09.19,1,9.15,2:08.14,7,9.47,2:09.76,3,9.18,2:08.42,4,9.20,2:08.54,2,9.22,2:08.34,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),m,Heats,3
5,9.70,2:19.33,6,10.22,2:19.41,1,9.37,2:17.51,7,9.72,2:19.48,3,9.68,2:18.10,4,9.60,2:18.14,2,9.59,2:17.93,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),m,Heats,3
