Nicola RODIGARI POSITION,Nicola RODIGARI LAP TIME,Nicola RODIGARI ELAPSED TIME,Anthony LOBELLO POSITION,Anthony LOBELLO LAP TIME,Anthony LOBELLO ELAPSED TIME,KIM Byeong Jun POSITION,KIM Byeong Jun LAP TIME,KIM Byeong Jun ELAPSED TIME,Andrey SMETANIN POSITION,Andrey SMETANIN LAP TIME,Andrey SMETANIN ELAPSED TIME
0,6.932,6.932,0,7.262,7.262,0,6.954,6.954,0,7.817,7.817
0,9.185,16.117,0,8.968,16.230,0,16.870,23.824,0,9.197,17.015
0,8.749,24.866,0,8.693,24.923,0,14.006,37.830,0,9.451,26.465
0,9.063,33.929,0,9.068,33.990,0,11.210,49.041,0,9.637,36.102
0,9.478,43.407,0,9.232,43.222,0,11.191,1:00.232,0,10.144,46.247
