Marton TAMUS POSITION,Marton TAMUS LAP TIME,Marton TAMUS ELAPSED TIME,Bulat VALIULLIN POSITION,Bulat VALIULLIN LAP TIME,Bulat VALIULLIN ELAPSED TIME,Edin BRANKOVIC POSITION,Edin BRANKOVIC LAP TIME,Edin BRANKOVIC ELAPSED TIME,Yu MIURA POSITION,Yu MIURA LAP TIME,Yu MIURA ELAPSED TIME,Andrey SMETANIN POSITION,Andrey SMETANIN LAP TIME,Andrey SMETANIN ELAPSED TIME
3,7.634,7.634,1,7.363,7.363,5,8.270,8.270,2,7.385,7.385,4,7.733,7.733
3,9.600,17.233,2,9.606,16.969,5,10.208,18.478,1,9.515,16.899,4,9.550,17.282
3,9.120,26.352,2,9.043,26.011,5,9.895,28.372,1,9.110,26.008,4,9.101,26.383
3,9.268,35.620,2,9.498,35.509,5,10.075,38.446,1,9.399,35.407,4,9.549,35.931
3,9.39,45.006,2,9.34,44.843,5,10.02,48.458,1,9.35,44.757,4,9.50,45.426
