START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
2,7.03,7.03,1,6.92,6.92,3,7.22,7.22,4,7.49,7.49,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",500m(2),m,RepQuarterfinals,4
2,9.31,16.34,1,9.35,16.27,3,9.22,16.44,4,9.13,16.62,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",500m(2),m,RepQuarterfinals,4
2,8.57,24.91,1,8.55,24.82,3,8.60,25.04,4,8.72,25.34,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",500m(2),m,RepQuarterfinals,4
2,8.63,33.54,1,8.64,33.46,3,8.58,33.62,4,8.60,33.94,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",500m(2),m,RepQuarterfinals,4
2,9.35,42.884,1,8.86,42.319,0,,PEN,3,9.16,43.092,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",500m(2),m,RepQuarterfinals,4
