JUNG Eun-Ju POSITION,JUNG Eun-Ju LAP TIME,JUNG Eun-Ju ELAPSED TIME,Anne MALTAIS POSITION,Anne MALTAIS LAP TIME,Anne MALTAIS ELAPSED TIME,Julia RIEDEL POSITION,Julia RIEDEL LAP TIME,Julia RIEDEL ELAPSED TIME,Yuka KAMINO POSITION,Yuka KAMINO LAP TIME,Yuka KAMINO ELAPSED TIME,Sarah LINDSAY POSITION,Sarah LINDSAY LAP TIME,Sarah LINDSAY ELAPSED TIME
0,14.505,14.505,0,14.461,14.461,0,14.222,14.222,0,15.204,15.204,0,15.277,15.277
0,11.956,26.460,0,11.793,26.254,0,12.420,26.641,0,11.226,26.430,0,10.864,26.140
0,10.920,37.380,0,10.484,36.738,0,10.691,37.333,0,10.548,36.978,0,10.720,36.860
0,9.900,47.280,0,10.195,46.933,0,10.110,47.443,0,10.373,47.351,0,10.050,46.910
0,10.155,57.435,0,10.233,57.165,0,10.217,57.659,0,10.214,57.565,0,9.895,56.805
0,10.197,1:07.632,0,10.148,1:07.313,0,10.162,1:07.822,0,10.160,1:07.725,0,10.096,1:06.901
0,9.772,1:17.404,0,9.844,1:17.157,0,9.803,1:17.624,0,9.817,1:17.542,0,10.065,1:16.965
0,9.805,1:27.209,0,9.637,1:26.794,0,19.784,1:37.408,0,9.647,1:27.189,0,10.596,1:27.561
0,9.186,1:36.395,0,10.627,1:37.421,0,22.686,2:00.094,0,10.352,1:37.540,0,1:13.208,2:40.769
