START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
1,10.57,10.57,3,11.00,11.00,6,11.44,11.44,4,11.19,11.19,5,11.36,11.36,2,10.83,10.83,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(1),w,Heats,4
1,14.22,24.79,3,14.04,25.04,6,14.00,25.44,4,14.03,25.22,5,13.97,25.33,2,14.09,24.92,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(1),w,Heats,4
1,13.41,38.20,3,13.37,38.41,6,13.37,38.81,4,13.33,38.55,5,13.33,38.66,2,13.39,38.31,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(1),w,Heats,4
1,13.54,51.74,3,13.59,52.00,6,13.70,52.51,4,13.64,52.19,5,13.64,52.30,2,13.57,51.88,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(1),w,Heats,4
1,12.90,1:04.64,3,12.85,1:04.85,6,12.58,1:05.09,4,12.77,1:04.96,5,12.78,1:05.08,2,12.87,1:04.75,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(1),w,Heats,4
1,12.43,1:17.07,4,12.42,1:17.27,6,12.45,1:17.54,3,12.24,1:17.20,5,12.32,1:17.40,2,12.41,1:17.16,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(1),w,Heats,4
3,11.18,1:28.25,4,11.03,1:28.30,6,10.85,1:28.39,2,10.97,1:28.17,5,10.98,1:28.38,1,10.87,1:28.03,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(1),w,Heats,4
3,10.69,1:38.94,6,10.92,1:39.22,4,10.65,1:39.04,2,10.66,1:38.83,5,10.73,1:39.11,1,10.70,1:38.73,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(1),w,Heats,4
3,10.40,1:49.34,5,10.54,1:49.76,4,10.37,1:49.41,1,10.43,1:49.26,6,10.72,1:49.83,2,10.54,1:49.27,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(1),w,Heats,4
4,10.04,1:59.38,6,10.32,2:00.08,3,9.86,1:59.27,1,9.79,1:59.05,5,10.08,1:59.91,2,9.87,1:59.14,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(1),w,Heats,4
4,9.91,2:09.29,6,10.16,2:10.24,3,9.87,2:09.14,1,9.88,2:08.93,5,9.83,2:09.74,2,9.79,2:08.93,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(1),w,Heats,4
4,9.98,2:19.27,6,10.66,2:20.90,2,9.59,2:18.73,3,9.87,2:18.80,5,10.09,2:19.83,1,9.79,2:18.72,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(1),w,Heats,4
4,9.93,2:29.20,6,11.13,2:32.03,1,9.25,2:27.98,2,9.38,2:28.18,5,10.59,2:30.42,3,9.65,2:28.37,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(1),w,Heats,4
4,10.23,2:39.427,6,11.78,2:43.806,1,9.35,2:37.321,2,9.39,2:37.571,5,11.65,2:42.066,3,9.93,2:38.292,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(1),w,Heats,4
