START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,START_POS_8 POSITION,START_POS_8 LAP TIME,START_POS_8 ELAPSED TIME,season,competition,event,gender,round,race
2,9.04,9.04,1,8.84,8.84,5,9.42,9.42,4,9.32,,3,9.18,,6,9.61,,8,9.87,9.87,7,9.66,9.66,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,m,Heats,5
2,12.39,21.43,1,12.45,21.29,5,12.40,21.82,4,12.40,,3,12.39,,6,12.33,,8,12.27,22.14,7,12.38,22.04,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,m,Heats,5
2,11.64,33.07,1,11.64,32.93,6,11.51,33.33,5,11.58,,3,11.66,,4,11.34,,8,11.52,33.66,7,11.52,33.56,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,m,Heats,5
2,10.47,43.54,3,10.72,43.65,6,10.68,44.01,5,10.61,,4,10.43,,1,10.08,,8,10.66,44.32,7,10.62,44.18,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,m,Heats,5
1,10.32,53.86,5,10.61,54.26,7,10.34,54.35,3,10.12,,4,10.49,,2,10.54,,8,10.22,54.54,5,10.08,54.26,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,m,Heats,5
2,10.15,1:04.01,6,10.21,1:04.47,8,10.22,1:04.57,5,10.31,,4,10.11,,3,10.22,,7,10.02,1:04.56,1,9.62,1:03.88,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,m,Heats,5
2,9.92,1:13.93,5,10.07,1:14.54,4,9.91,1:14.48,8,23.85,,6,15.19,,7,22.63,,3,9.75,1:14.31,1,9.92,1:13.80,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,m,Heats,5
1,9.94,1:23.87,5,9.77,1:24.31,4,9.67,1:24.15,8,21.61,,6,13.78,,7,13.94,,2,9.64,1:23.95,2,10.15,1:23.95,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,m,Heats,5
1,9.87,1:33.74,5,9.88,1:34.19,4,9.92,1:34.07,8,16.74,,6,11.36,,7,11.27,,2,9.87,1:33.82,3,10.00,1:33.95,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,m,Heats,5
2,9.56,1:43.30,5,9.63,1:43.82,4,9.65,1:43.72,8,14.52,,6,10.11,,7,12.47,,1,9.37,1:43.19,3,9.50,1:43.45,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,m,Heats,5
1,8.83,1:52.13,4,9.42,1:53.24,5,9.69,1:53.41,8,13.67,2:34.73,6,10.73,,7,11.15,,2,9.04,1:52.23,3,8.98,1:52.43,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,m,Heats,5
1,8.97,2:01.10,4,9.59,2:02.83,5,9.93,2:03.34,,,,6,11.01,,7,11.05,,2,8.94,2:01.17,3,8.85,2:01.28,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,m,Heats,5
1,8.93,2:10.03,4,9.87,2:12.70,5,10.36,2:13.70,,,,6,11.55,,7,12.14,,2,8.95,2:10.12,3,8.97,2:10.25,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,m,Heats,5
1,9.02,2:19.05,4,10.35,2:23.05,5,10.74,2:24.44,,,,6,11.88,,7,13.24,2:52.01,0,,PHOTO,0,,PHOTO,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,m,Heats,5
