START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
1,13.64,13.64,2,13.73,13.73,3,13.82,,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),5000mRelay,m,Quarterfinals,2
2,10.42,24.06,1,10.23,23.96,3,10.36,,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),5000mRelay,m,Quarterfinals,2
2,10.30,34.36,1,10.26,34.22,3,10.33,,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),5000mRelay,m,Quarterfinals,2
2,9.75,44.11,1,9.77,43.99,3,9.73,,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),5000mRelay,m,Quarterfinals,2
2,9.36,53.47,1,9.36,53.35,3,9.44,,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),5000mRelay,m,Quarterfinals,2
2,9.36,1:02.83,1,9.38,1:02.73,3,9.28,,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),5000mRelay,m,Quarterfinals,2
2,9.16,1:11.99,1,9.17,1:11.90,3,9.15,,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),5000mRelay,m,Quarterfinals,2
2,9.29,1:21.28,1,8.07,1:19.97,3,9.28,,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),5000mRelay,m,Quarterfinals,2
2,9.47,1:30.75,1,10.66,1:30.63,3,9.44,,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),5000mRelay,m,Quarterfinals,2
2,8.85,1:39.60,1,8.87,1:39.50,3,8.92,,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),5000mRelay,m,Quarterfinals,2
2,8.67,1:48.27,1,8.67,1:48.17,3,8.69,,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),5000mRelay,m,Quarterfinals,2
